userid,orderid,rating,tags,commentsKeyWords
112630265582,1079605,5.0,,
112630265684,1079607,5.0,,['非常']
112630265908,1079617,5.0,主动热情|提前联系|主动搬运行李|耐心等候,"['非常','好']"
112630283482,1079631,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|提前联系|主动搬运行李|耐心等候,
112630283803,1079636,5.0,,
112630369607,1079649,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['非常','好','喜欢']"
112630465204,1079656,5.0,主动热情|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['非常','好','礼貌','热情']"
112630465789,1079667,5.0,驾驶平稳,
112630465887,1079681,5.0,主动热情|提前联系|耐心等候|主动搬运行李,"['很','好','非常','好','还','祝福','很']"
112630465889,1079700,5.0,提前联系|耐心等候,
112630469183,1079711,5.0,,
112630469305,1079715,4.0,主动热情|提前联系,"['热情','按时','平稳','肯定','豪华','还','满意']"
112630480006,1079718,5.0,,
112630483286,1079744,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
112630665782,1079786,5.0,驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|耐心等候,
112630765009,1079795,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['好','好','非常','不错']"
112630769680,1079813,5.0,提前联系,
112630800202,1079821,5.0,,
112630800507,1079831,5.0,,
112630802609,1079847,5.0,主动热情|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['特别','好','特别','好']"
112630802700,1079855,5.0,,
112630803709,1079893,5.0,主动热情|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['非常','好','谢谢']"
112630803783,1079894,5.0,主动热情|提前联系|主动搬运行李|耐心等候,"['非常','满意']"
112630865006,1079912,5.0,,"['准时','好']"
112630865089,1079924,5.0,,
112630865204,1079935,5.0,,
112630865307,1079948,5.0,,
112630865501,1079967,5.0,主动热情|提前联系|耐心等候,
112630865506,1079972,5.0,,
112630865587,1079983,5.0,,
112630865680,1079986,5.0,,"['非常','好','非常','好','非常','好']"
112630865682,1079991,5.0,文明礼貌|普通话流利|干净整洁|提前联系|主动搬运行李,"['多余','精准','喜欢']"
112630865687,1079992,5.0,提前联系|主动搬运行李,"['非常','好']"
112630865708,1080004,5.0,,"['非常','Nice','好','最','主要','特别','朴实']"
112630865783,1080009,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|提前联系|主动搬运行李|耐心等候,"['安全','非常','热情','友善','不厌其烦','太','幸运','谢谢']"
112630865889,1080022,5.0,,
112630865902,1080027,5.0,,
112630869607,1080062,5.0,,['热情']
112630869682,1080067,5.0,,
112630880000,1080074,5.0,文明礼貌|驾驶平稳|仪表整洁|干净整洁|车辆物资齐全|耐心等候,"['非常','好','很']"
112630880108,1080088,5.0,,
112630880404,1080116,5.0,主动热情|提前联系|举牌迎接|耐心等候,
112630880609,1080156,5.0,文明礼貌|驾驶平稳|普通话流利|提前联系|耐心等候,
112630880701,1080160,5.0,主动热情|文明礼貌|驾驶平稳|干净整洁|提前联系|举牌迎接|耐心等候,['超']
112630880703,1080163,5.0,,"['十分','好','准时','干净']"
112630880789,1080173,3.0,,
112630880803,1080180,5.0,,
112630880906,1080191,5.0,,"['很','热心','很','准确','很','好','很','新']"
112630881083,1080203,5.0,主动热情|提前联系|耐心等候,
112630881380,1080218,5.0,主动热情|提前联系|行程安排有惊喜|景点介绍详尽,"['很','非常','熟悉','非常','满意']"
112630881401,1080222,5.0,主动热情|普通话流利|车辆物资齐全|提前联系|耐心等候|主动搬运行李,[]
112630881405,1080224,5.0,,"['非常','细心','干净','整洁','平稳','赞']"
112630881786,1080260,4.0,主动热情|提前联系,
112630882300,1080284,5.0,,"['很','准时','很','很','安全','聊']"
112630882800,1080310,5.0,主动热情|提前联系|耐心等候,
112630883080,1080334,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112630883107,1080344,5.0,,
112630883187,1080351,5.0,文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|耐心等候|主动搬运行李,
112630883401,1080372,5.0,主动热情|提前联系|耐心等候|主动搬运行李,"['很','很','相当','很','感谢']"
112630883500,1080379,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112630883501,1080382,5.0,提前联系,"['挺','好','方便']"
112630883582,1080386,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112630883703,1080396,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
112630883785,1080400,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112630883906,1080416,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['热情','有礼','非常','准时','还']"
112630884788,1080456,5.0,普通话流利|提前联系|耐心等候|路线熟悉,"['整洁','非常','很','负责']"
112630884901,1080465,5.0,主动热情|提前联系|主动搬运行李,
112630886086,1080485,5.0,,
112630886103,1080494,5.0,主动热情|提前联系|主动搬运行李|耐心等候,"['非常','好','大','非常','好','nice','说']"
112630886204,1080502,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['非常','好','很','熟悉','感谢']"
112630886206,1080506,5.0,,
112630886409,1080524,4.0,主动热情|提前联系|耐心等候|主动搬运行李,
112630886786,1080551,5.0,提前联系|举牌迎接|主动搬运行李|耐心等候,
112630887089,1080594,5.0,主动热情|普通话流利|提前联系,"['很','风趣','幽默']"
112630887409,1080628,5.0,,
112630887802,1080649,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['非常','不错']"
112630887886,1080654,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
112630888909,1080680,5.0,主动热情|主动搬运行李|耐心等候,
112630889401,1080693,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['很','好','有点','很','好','不少','感谢']"
112630889508,1080700,5.0,,
112630889801,1080705,5.0,,
112630969384,1080729,5.0,文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李,
112630969607,1080733,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['热情','周到']"
112631269381,1080754,5.0,,
112631665586,1080798,5.0,主动热情|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['非常','好','赞']"
112631965204,1080818,5.0,,
112631969382,1080823,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['非常','好','需要','还']"
112631969689,1080827,5.0,,[]
112632065500,1080834,5.0,主动热情|车辆物资齐全|提前联系|主动搬运行李,"['很','好','非常','满意','很','好']"
112632065508,1080846,5.0,,
112632265088,1080867,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['风趣','幽默','热情','有礼','超级','赞']"
112632369685,1080880,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112632465005,1080885,5.0,耐心等候,"['非常','好']"
112632565200,1080890,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
112632565208,1080895,5.0,提前联系,"['非常','不错','很']"
112632669381,1080910,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['非常','好']"
112632765582,1080925,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|耐心等候,
112632765586,1080927,5.0,,
112633065001,1080939,5.0,,"['非常','好','非常','准时','还','详细','说','清']"
112633065203,1080946,5.0,,
112633065289,1080949,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|提前联系|耐心等候,
112633065909,1080955,5.0,主动热情|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候,
112633165483,1080981,5.0,,"['特别','好','非常','热情']"
112633265402,1080989,5.0,主动热情|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候,"['很','满意','很','好','非常']"
112633265503,1080992,5.0,,
112633565205,1081019,5.0,主动热情|提前联系|耐心等候,
112633669304,1081047,5.0,主动热情|举牌迎接,
112633669604,1081052,5.0,提前联系|耐心等候,
112633765980,1081064,5.0,耐心等候|主动搬运行李,
112633765982,1081066,5.0,,
112633865083,1081075,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['超级','好','好','很','好']"
112633969604,1081096,5.0,主动热情|驾驶平稳|普通话流利|提前联系|主动搬运行李,"['很','热情','还','讲','非常','实用']"
112635069686,1081097,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,
112635069688,1081100,3.0,,['错']
112635169608,1081104,5.0,,
112635365004,1081112,5.0,,
112636369301,1081184,5.0,,
112636369388,1081195,3.67,,
112636665009,1081211,5.0,,
112636765000,1081219,5.0,,"['优惠','非常','棒']"
112636869300,1081240,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,
112637065089,1081258,5.0,主动热情|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112637065504,1081262,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['非常','好']"
112637065906,1081272,5.0,主动热情|提前联系|主动搬运行李,"['主动','很','方便']"
112637069305,1081276,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|耐心等候|路线熟悉,"['说','中','最好','感谢']"
112637069380,1081281,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112637365602,1081307,5.0,主动热情|提前联系|主动搬运行李|耐心等候,"['很','不错','很','很','热情','很','好']"
112637365803,1081310,5.0,主动搬运行李|耐心等候,
112637365881,1081312,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李,
112637369302,1081313,5.0,,['不错']
112637465506,1081316,5.0,,
112637465902,1081328,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
112637469606,1081339,5.0,主动热情|提前联系|耐心等候,"['很','满意']"
112637469607,1081342,4.0,,
112637565282,1081370,5.0,主动热情|干净整洁|主动搬运行李,"['很','整洁','主动']"
112637565303,1081380,5.0,,
112637565804,1081418,5.0,驾驶平稳|提前联系|耐心等候|路线熟悉,
112637565806,1081424,5.0,主动热情|提前联系|耐心等候|主动搬运行李,"['很','好']"
112637565885,1081431,5.0,,"['很','好','非常','准时']"
112637565900,1081436,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['非常','好']"
112637569302,1081457,5.0,,"['非常热心','非常','负责','感谢']"
112637583402,1081490,5.0,,
112637583403,1081493,5.0,,
112637665482,1081520,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,
112637869602,1081547,5.0,,
112638165501,1081554,5.0,主动热情|普通话流利|提前联系|主动搬运行李|耐心等候,"['很','不错','感谢']"
112638165503,1081556,5.0,主动热情|车辆物资齐全|提前联系|主动搬运行李,"['亲切','很','愉快','谢谢']"
112638165506,1081557,5.0,耐心等候,"['很','热心','很','干净','很','不错','感谢']"
112638169309,1081559,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,['满意']
112638169385,1081566,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
112638269609,1081578,5.0,,
112638365408,1081586,3.0,,[]
112638365501,1081594,5.0,主动搬运行李,
112638669306,1081619,5.0,主动热情|文明礼貌|驾驶平稳|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,['感谢']
112638769302,1081630,5.0,,
112638969300,1081639,5.0,,
112638969305,1081640,5.0,提前联系|举牌迎接|耐心等候,
112660065086,1081644,5.0,,
112660065586,1081649,5.0,,
112660169688,1081664,1.0,,[]
112660365082,1081674,5.0,主动热情|提前联系|主动搬运行李,"['挺','好','很','顺利','还','聊']"
112660365486,1081678,5.0,提前联系|耐心等候,"['很','好','喜欢','太','热情','刚刚','好']"
112660365880,1081682,5.0,文明礼貌|驾驶平稳|普通话流利|主动搬运行李,
112660369301,1081685,5.0,,
112660369684,1081695,5.0,提前联系|主动搬运行李,
112660465280,1081699,5.0,,
112660465585,1081715,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
112660569304,1081729,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|提前联系|主动搬运行李|耐心等候,
112660569606,1081730,5.0,,
112660665480,1081732,5.0,主动热情|提前联系|耐心等候,"['很','主动','主动','明显','很','舒服','有点','还']"
112660765504,1081748,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|景点介绍详尽|耐心等候|路线熟悉,
112660765507,1081753,5.0,主动热情|提前联系|耐心等候,
112660765585,1081761,5.0,,"['热情','周到','不错','满意']"
112660769186,1081763,5.0,,
112660769303,1081768,5.0,主动热情|提前联系|举牌迎接|主动搬运行李,
112660869304,1081784,1.0,私聊不回复,['说']
112660965285,1081796,5.0,,
112660965504,1081800,5.0,,"['很','热情','很','干净']"
112661065085,1081807,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,
112661065201,1081812,5.0,,
112661065486,1081821,5.0,车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112661065506,1081828,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,
112661065584,1081835,5.0,,
112661165502,1081846,5.0,,
112661165582,1081850,5.0,主动热情|提前联系|主动搬运行李,
112661183687,1081857,5.0,主动热情|提前联系|耐心等候,"['还','很','周到']"
112661265206,1081863,5.0,主动热情|提前联系|耐心等候|主动搬运行李,"['超级','很','幸运','谢谢']"
112661265287,1081870,5.0,主动搬运行李|耐心等候,
112661265881,1081876,5.0,,
112661269602,1081880,4.0,,
112661365702,1081890,5.0,耐心等候|主动搬运行李,
112661465801,1081915,5.0,主动热情|提前联系|主动搬运行李,
112661469180,1081923,5.0,,
112661565484,1081932,5.0,主动热情|提前联系|耐心等候,
112661565485,1081934,5.0,主动热情|提前联系|耐心等候,
112661583089,1081946,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
112661583600,1081952,5.0,主动热情|提前联系|耐心等候,"['热情','温和','主动','好','谢谢']"
112661665202,1081965,5.0,主动热情|提前联系|耐心等候,
112661665288,1081971,5.0,主动热情|提前联系|耐心等候,
112661665486,1081974,4.0,提前联系,"['非常','好','满意','私自','豪华','舒适','上']"
112661665506,1081975,5.0,主动热情|文明礼貌|驾驶平稳|提前联系|主动搬运行李|耐心等候,
112661665587,1081977,5.0,主动热情|提前联系|耐心等候,
112661669681,1081988,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
112661765384,1081993,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['非常','好','非常','热情','还','好','谢谢']"
112661765604,1081995,5.0,,
112661780703,1082003,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|耐心等候|路线熟悉,
112661782107,1082008,5.0,主动热情|主动搬运行李,"['非常','热情','还','主动']"
112661783606,1082019,5.0,,
112661783803,1082020,5.0,,
112661787587,1082022,5.0,主动热情|举牌迎接|主动搬运行李,
112661869189,1082037,5.0,,
112661869684,1082044,5.0,主动热情|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候,['细心']
112661965085,1082051,5.0,主动热情|普通话流利|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['非常','不错']"
112661965782,1082069,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['非常','好']"
112661965789,1082072,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
112661965981,1082084,5.0,,
112662065203,1082098,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|提前联系|主动搬运行李|耐心等候,"['非常','赞']"
112662169680,1082117,5.0,,
112662269689,1082121,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|提前联系|耐心等候|路线熟悉,
112662365480,1082124,5.0,,
112662365584,1082131,5.0,主动热情|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
112662469305,1082142,5.0,主动热情|提前联系|耐心等候,"['很','好','主动','还','关照','需要','非常','满意']"
112662565403,1082150,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,['还']
112662569186,1082172,5.0,,[]
112662765206,1082240,3.0,没有放水／空调不足|未提前联系,['讲']
112662765507,1082243,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['小','非常']"
112662865006,1082255,5.0,,
112662865482,1082260,5.0,主动热情|提前联系|耐心等候,
112662869602,1082266,5.0,,
112662965503,1082272,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['非常','好','很','新','热情']"
112662969682,1082276,5.0,主动热情|提前联系|行程安排有惊喜|景点介绍详尽,
112663065208,1082281,5.0,主动热情|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
112663183486,1082305,5.0,,
112663183581,1082307,5.0,主动热情|驾驶平稳|提前联系|耐心等候|路线熟悉,
112663183805,1082308,5.0,耐心等候,
112663265200,1082313,5.0,,
112663265400,1082318,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['特别','好','赞']"
112663265589,1082324,5.0,主动热情|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112663265803,1082325,5.0,,"['特别','好','热情','高兴','答应','特别','好','还']"
112663265804,1082326,5.0,主动热情|普通话流利|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['热心','热情']"
112663265886,1082333,5.0,主动热情|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
112663265900,1082335,5.0,主动热情|提前联系|举牌迎接,
112663269380,1082337,5.0,,"['很','很','不错','很','感谢','热情']"
112663365404,1082350,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|提前联系|耐心等候|主动搬运行李,
112663365489,1082357,5.0,,
112663365985,1082362,5.0,,
112663369382,1082365,5.0,主动热情|提前联系|耐心等候,
112663465887,1082373,5.0,主动热情|提前联系|耐心等候,
112663565909,1082386,5.0,,"['很','准时','很','好']"
112663680102,1082397,5.0,,
112663765006,1082406,5.0,,
112663765507,1082411,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['非常','满意','谢谢','一定','还','热心']"
112663769301,1082417,5.0,,
112663869181,1082435,5.0,提前联系|耐心等候,"['非常','客气','非常','热情','真心']"
112663965206,1082445,5.0,主动热情|提前联系|耐心等候|主动搬运行李,"['非常','好']"
112663965283,1082451,5.0,,
112663965504,1082453,5.0,,
112663965789,1082456,5.0,耐心等候,
112663965809,1082458,5.0,主动热情|普通话流利|提前联系|主动搬运行李|耐心等候,
112664065806,1082473,5.0,耐心等候,
112664165088,1082482,5.0,主动热情|提前联系|耐心等候|主动搬运行李,['超']
112664165506,1082492,5.0,驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|路线熟悉,
112664165800,1082496,5.0,,
112664265887,1082508,5.0,,"['很','熟悉']"
112664365204,1082515,5.0,主动热情|驾驶平稳|普通话流利|干净整洁|提前联系|主动搬运行李,
112664465081,1082530,5.0,主动热情|举牌迎接|耐心等候,"['挺','朴实','不错','很','好','不少','有用','认真']"
112664665081,1082544,5.0,主动热情|提前联系|耐心等候,
112664865507,1082566,5.0,主动热情|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['平稳','主动','挺','好']"
112664865589,1082568,5.0,主动热情|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,
112664869186,1082570,1.0,司导态度差,
112664965201,1082573,5.0,主动热情|文明礼貌|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['好','好']"
112664969606,1082579,5.0,主动热情|举牌迎接|主动搬运行李|耐心等候,
112665065286,1082590,5.0,主动热情|提前联系|行程安排有惊喜|景点介绍详尽,[]
112665065482,1082608,5.0,主动热情|提前联系|耐心等候,
112665065802,1082617,5.0,,
112665069184,1082622,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['很','一点','着急','免费']"
112665269180,1082647,5.0,主动热情|提前联系,
112665269684,1082649,5.0,主动热情|提前联系,"['非常','热情','热情']"
112665365405,1082657,5.0,主动热情|车辆物资齐全|提前联系|景点介绍详尽|路线熟悉,
112665365488,1082659,5.0,主动热情|普通话流利|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
112665469609,1082674,5.0,,
112665565000,1082678,5.0,主动热情|提前联系|景点介绍详尽|耐心等候,
112665569301,1082683,5.0,提前联系|耐心等候,"['一流','很']"
112665665488,1082690,5.0,,
112665665800,1082692,5.0,,
112665865007,1082718,5.0,提前联系|耐心等候,
112665865282,1082720,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李,"['很','热情','很','还','有意思','玩']"
112665965504,1082742,5.0,主动热情|提前联系|耐心等候,
112667065080,1082759,5.0,主动热情|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['主动','甚','节约','真','好','明显','很']"
112667065202,1082760,5.0,主动热情|提前联系|举牌迎接|主动搬运行李|耐心等候,
112667065502,1082767,5.0,,
112667065882,1082775,5.0,,
112667065904,1082777,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['特别','好','还','关注','下','下','需要','注意','还','主动','安顿','好','一定','重要','妥当']"
112667069601,1082783,5.0,主动热情,
112667069680,1082787,5.0,,
112667169306,1082791,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,['非常']
112667265009,1082795,5.0,主动热情|提前联系|主动搬运行李,"['很','好','热情']"
112667369387,1082812,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112667369687,1082822,5.0,,
112667565287,1082833,5.0,主动热情|提前联系|耐心等候|主动搬运行李,"['很','好','礼貌']"
112667565403,1082837,5.0,,['Nice']
112667569684,1082846,5.0,主动热情|驾驶平稳|普通话流利|车辆物资齐全|提前联系|行程安排有惊喜|路线熟悉,
112667569687,1082848,5.0,主动热情|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
112667665587,1082858,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
112667669187,1082868,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112667765201,1082870,5.0,主动热情|提前联系|耐心等候,"['很','愉快','谢谢','主动']"
112667765805,1082875,5.0,主动热情|提前联系|耐心等候,
112667769381,1082887,5.0,,
112667769389,1082890,5.0,,
112667769600,1082893,5.0,,
112667865205,1082894,5.0,,
112667865806,1082904,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
112667869686,1082909,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['非常热心','非常','好','很','详细','很','高兴','高端']"
112667965282,1082921,5.0,,"['非常','很','好']"
112667969385,1082940,5.0,主动热情|提前联系|耐心等候,
112668065586,1082951,5.0,普通话流利|车辆物资齐全|提前联系|耐心等候,
112668065704,1082954,3.0,,"['很','好','实在','着急']"
112668065983,1082957,5.0,,
112668069607,1082962,5.0,,
112668165309,1082966,5.0,,
112668165488,1082972,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|景点介绍详尽|耐心等候|路线熟悉,"['非常','优质','心灵','美丽']"
112668165608,1082979,5.0,,
112668165781,1082981,5.0,主动热情|普通话流利|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112668265009,1082991,5.0,主动热情|普通话流利|景点介绍详尽,
112668265089,1082992,5.0,耐心等候,"['很','好','很','热心','还','主动','还','非常','好']"
112668265501,1082996,5.0,主动热情|提前联系|景点介绍详尽,"['感谢','主要','主要','上','贵','没意思','很','非常','实用']"
112668265580,1082999,1.0,司导态度差,"['完全','完全','不爽','好','危险']"
112668269382,1083004,5.0,主动热情|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
112668283900,1083010,5.0,,
112668465589,1083026,5.0,主动热情|提前联系|耐心等候,['谢谢']
112668465904,1083030,5.0,,
112668665087,1083042,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|景点介绍详尽|耐心等候|路线熟悉,
112668665185,1083043,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,
112668665481,1083052,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,
112668665505,1083053,5.0,提前联系|景点介绍详尽,
112668665887,1083057,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['非常','特别','好','很','稳','还']"
112668683086,1083062,5.0,主动热情|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['非常','好']"
112668683484,1083066,5.0,提前联系|耐心等候,
112668765304,1083070,5.0,提前联系,
112668765604,1083076,5.0,主动热情|提前联系,
112668765881,1083092,5.0,,
112668765982,1083094,5.0,主动热情|提前联系,
112668769609,1083095,5.0,,
112668865083,1083101,5.0,主动热情|提前联系|耐心等候,
112668865402,1083105,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
112668865808,1083108,5.0,,['推']
112668965984,1083118,5.0,,
112668969180,1083122,5.0,主动热情|提前联系|耐心等候,"['非常','巧','还','很','满意']"
112668983086,1083128,5.0,主动热情|提前联系|景点介绍详尽|耐心等候,
112668983201,1083132,2.0,私聊不回复|路线不熟|提前结束行程|景点不介绍,"['大','关键','简单','还','大','毒辣']"
