userid,orderid,orderTime,orderType,city,country,continent
114627867942,1090557,1484259031,0,沙巴--亚庇,马来西亚,亚洲
114627867942,1090556,1493136901,0,旧金山,美国,北美洲
114627867942,1090555,1481702176,0,夏威夷欧胡岛（檀香山）,美国,北美洲
114627867942,1090561,1501522904,0,马尼拉,菲律宾,亚洲
114627867942,1090552,1484933903,0,夏威夷欧胡岛（檀香山）,美国,北美洲
114627867942,1090551,1500470323,0,胡志明市,越南,亚洲
114627867942,1090547,1500473572,0,清迈,泰国,亚洲
114627867942,1090550,1484934212,0,夏威夷欧胡岛（檀香山）,美国,北美洲
114627967449,1090564,1486680686,0,清迈,泰国,亚洲
114627967449,1090563,1489748688,0,首尔,韩国,亚洲
114627967449,1090562,1486680276,0,曼谷,泰国,亚洲
114627967949,1090570,1491010991,0,大阪,日本,亚洲
114628167042,1090581,1492197427,0,台北,中国台湾,亚洲
114628167042,1090582,1492197302,0,台北,中国台湾,亚洲
114628167042,1090583,1492191144,0,台北,中国台湾,亚洲
114628167546,1090590,1503339075,0,新加坡,新加坡,亚洲
114628469845,1090627,1491322662,0,曼谷,泰国,亚洲
114628553945,1090630,1494581453,0,阿德莱德,澳大利亚,大洋洲
114628567644,1090651,1486992262,0,悉尼,澳大利亚,大洋洲
114628567644,1090650,1493454493,0,悉尼,澳大利亚,大洋洲
114628567644,1090652,1492633327,0,墨尔本,澳大利亚,大洋洲
114628567644,1090648,1492207433,0,悉尼,澳大利亚,大洋洲
114628567644,1090647,1487498263,0,悉尼,澳大利亚,大洋洲
114628567644,1090646,1492630699,0,悉尼,澳大利亚,大洋洲
114628867045,1090684,1493766474,0,洛杉矶,美国,北美洲
114628867047,1090686,1494884106,0,东京,日本,亚洲
114628867047,1090687,1494963149,0,东京,日本,亚洲
114628867748,1090691,1484404282,0,墨尔本,澳大利亚,大洋洲
114628867748,1090692,1486225139,0,悉尼,澳大利亚,大洋洲
114629067548,1090719,1499079743,0,大阪,日本,亚洲
114629267941,1090743,1483562766,0,罗马,意大利,欧洲
114629267941,1090746,1488561791,1,巴黎,法国,欧洲
114629367942,1090752,1502807735,0,普吉岛,泰国,亚洲
114629367942,1090753,1495773891,0,奥兰多,美国,北美洲
114629367942,1090754,1495066574,0,纽约,美国,北美洲
114629367942,1090756,1495506300,0,波士顿,美国,北美洲
114629467548,1090765,1486241805,0,香港,中国香港,亚洲
114629469146,1090766,1491552542,0,纽约,美国,北美洲
114629469146,1090768,1492770115,0,纽约,美国,北美洲
114629469146,1090769,1495856016,0,佛罗伦萨,意大利,欧洲
114629469146,1090770,1492879907,0,纽约,美国,北美洲
114629667447,1090774,1495284964,0,新加坡,新加坡,亚洲
114629667844,1090776,1486581547,0,普吉岛,泰国,亚洲
114629867149,1090803,1482836353,0,普吉岛,泰国,亚洲
114629867149,1090802,1479062777,0,香港,中国香港,亚洲
114629867149,1090804,1485287490,0,普吉岛,泰国,亚洲
114629867149,1090800,1479048943,0,香港,中国香港,亚洲
114629867149,1090799,1482836548,0,普吉岛,泰国,亚洲
114629867240,1090806,1483783619,0,曼谷,泰国,亚洲
114629867240,1090809,1483826153,0,曼谷,泰国,亚洲
114629967245,1090822,1499733422,0,东京,日本,亚洲
114629967947,1090832,1495706476,0,洛杉矶,美国,北美洲
114629967947,1090828,1485609299,0,洛杉矶,美国,北美洲
114629967947,1090827,1486644385,0,洛杉矶,美国,北美洲
114631067546,1090839,1491576689,0,香港,中国香港,亚洲
114631167547,1090842,1479468388,0,新加坡,新加坡,亚洲
114631169645,1090848,1494603777,0,清迈,泰国,亚洲
114631169645,1090846,1495299864,0,台北,中国台湾,亚洲
114631169645,1090844,1494604381,0,曼谷,泰国,亚洲
114631169645,1090843,1494604488,0,曼谷,泰国,亚洲
114631169645,1090845,1494604222,0,清迈,泰国,亚洲
114631269848,1090852,1503696299,0,吉隆坡,马来西亚,亚洲
114631569842,1090866,1485332417,0,多伦多,加拿大,北美洲
114631569842,1090867,1487274272,1,曼彻斯特,英国,欧洲
114631867547,1090893,1490825877,0,东京,日本,亚洲
114631867547,1090888,1490817516,0,东京,日本,亚洲
114631867547,1090886,1490819218,0,东京,日本,亚洲
114631867547,1090885,1499697939,1,巴黎,法国,欧洲
114631867547,1090884,1501085222,1,新加坡,新加坡,亚洲
114631867547,1090883,1499702006,1,巴黎,法国,欧洲
114631867547,1090882,1498926481,1,曼谷,泰国,亚洲
114631867547,1090880,1492803046,1,东京,日本,亚洲
114631867547,1090894,1479822702,0,洛杉矶,美国,北美洲
114631967544,1090903,1494480054,1,尼斯,法国,欧洲
114631967544,1090904,1494082576,1,阿姆斯特丹,荷兰,欧洲
114631967544,1090905,1498519467,1,雅典,希腊,欧洲
114631969841,1090918,1492855212,0,东京,日本,亚洲
114632067547,1090921,1485602058,0,悉尼,澳大利亚,大洋洲
114632067547,1090923,1485603194,0,悉尼,澳大利亚,大洋洲
114632067547,1090924,1485602866,0,墨尔本,澳大利亚,大洋洲
114632069848,1090928,1484510141,0,悉尼,澳大利亚,大洋洲
114632069848,1090929,1484510539,0,悉尼,澳大利亚,大洋洲
114632069848,1090927,1484511198,0,悉尼,澳大利亚,大洋洲
114632069848,1090926,1484510852,0,悉尼,澳大利亚,大洋洲
114632469144,1090960,1492951734,0,香港,中国香港,亚洲
114632469144,1090955,1492949976,0,香港,中国香港,亚洲
114632469144,1090958,1496025711,0,香港,中国香港,亚洲
114632469144,1090957,1496025887,0,香港,中国香港,亚洲
114632469144,1090956,1496026364,0,香港,中国香港,亚洲
114632469144,1090959,1496026036,0,香港,中国香港,亚洲
114632469144,1090954,1492958068,0,香港,中国香港,亚洲
114632469144,1090953,1493117830,0,香港,中国香港,亚洲
114632469144,1090952,1493118118,0,香港,中国香港,亚洲
114632469144,1090950,1495919414,0,香港,中国香港,亚洲
114632469144,1090949,1496053915,0,香港,中国香港,亚洲
114632667948,1090963,1493127011,0,大阪,日本,亚洲
114632667948,1090964,1493123214,0,大阪,日本,亚洲
114633069642,1090990,1495100678,0,新加坡,新加坡,亚洲
114633367947,1091006,1484163795,0,曼谷,泰国,亚洲
114633569643,1091023,1482095262,1,北海道--札幌,日本,亚洲
114633569643,1091024,1485876074,0,北海道--札幌,日本,亚洲
114633969145,1091057,1479421521,0,台中,中国台湾,亚洲
114633969145,1091050,1479129612,0,台中,中国台湾,亚洲
114633969145,1091048,1479115897,0,台中,中国台湾,亚洲
114633969145,1091044,1479117932,0,台北,中国台湾,亚洲
114634169846,1091095,1480114362,0,台北,中国台湾,亚洲
114634369645,1091105,1494464306,0,奥克兰,新西兰,大洋洲
114634867446,1091136,1478618766,0,新加坡,新加坡,亚洲
114636069148,1091144,1492642637,0,新加坡,新加坡,亚洲
114636069148,1091146,1491142922,0,新加坡,新加坡,亚洲
114636267946,1091154,1501517447,0,香港,中国香港,亚洲
114636267946,1091155,1501517823,0,香港,中国香港,亚洲
114636267946,1091157,1501524567,0,香港,中国香港,亚洲
114636769145,1091185,1479118169,0,新加坡,新加坡,亚洲
114636867942,1091190,1496977632,0,巴黎,法国,欧洲
114636869148,1091202,1479414215,0,大阪,日本,亚洲
114636869148,1091201,1479741953,0,北海道--札幌,日本,亚洲
114636869148,1091199,1480295780,0,东京,日本,亚洲
114636869148,1091198,1491871275,0,巴黎,法国,欧洲
114637067444,1091211,1490435714,0,巴塞罗那,西班牙,欧洲
114637167541,1091223,1500844045,0,温哥华,加拿大,北美洲
114637269643,1091230,1499384494,0,东京,日本,亚洲
114637269643,1091231,1499555425,1,横滨,日本,亚洲
114637269643,1091228,1499384748,0,东京,日本,亚洲
114637569144,1091248,1494991467,0,阿布扎比,阿联酋,亚洲
114638167547,1091330,1501167050,0,东京,日本,亚洲
114638167547,1091332,1500919959,0,东京,日本,亚洲
114638167547,1091333,1494260121,0,东京,日本,亚洲
114638167547,1091334,1500978603,0,东京,日本,亚洲
114638167547,1091335,1502539979,0,东京,日本,亚洲
114638167547,1091336,1494147107,0,东京,日本,亚洲
114638167547,1091344,1497644613,0,东京,日本,亚洲
114638167547,1091328,1497682795,0,东京,日本,亚洲
114638167547,1091338,1498649648,0,东京,日本,亚洲
114638167547,1091339,1498652128,0,东京,日本,亚洲
114638167547,1091340,1497698141,0,东京,日本,亚洲
114638167547,1091342,1503955172,1,东京,日本,亚洲
114638167547,1091343,1497642827,1,东京,日本,亚洲
114638167547,1091329,1504125728,1,东京,日本,亚洲
114638167547,1091337,1502746348,1,东京,日本,亚洲
114638167547,1091327,1497644613,1,东京,日本,亚洲
114638167547,1091318,1497682795,1,东京,日本,亚洲
114638167547,1091315,1498649648,1,东京,日本,亚洲
114638167547,1091314,1498652128,1,东京,日本,亚洲
114638167547,1091316,1497698141,1,东京,日本,亚洲
114638167547,1091312,1498649770,1,东京,日本,亚洲
114638167547,1091311,1492709945,0,曼谷,泰国,亚洲
114638167547,1091317,1497644613,0,东京,日本,亚洲
114638167547,1091326,1498649648,0,东京,日本,亚洲
114638167547,1091319,1498652128,0,东京,日本,亚洲
114638167547,1091320,1497698141,0,东京,日本,亚洲
114638167547,1091321,1497644613,1,东京,日本,亚洲
114638167547,1091322,1497682795,1,东京,日本,亚洲
114638167547,1091323,1498649648,1,东京,日本,亚洲
114638167547,1091324,1498652128,1,东京,日本,亚洲
114638167547,1091325,1497698141,1,东京,日本,亚洲
114638267949,1091359,1481377319,0,吉隆坡,马来西亚,亚洲
114638267949,1091361,1479235660,0,吉隆坡,马来西亚,亚洲
114638269847,1091363,1498683417,0,柏林,德国,欧洲
114638269847,1091365,1498612344,1,杜塞尔多夫,德国,欧洲
114638467447,1091445,1497461261,0,曼谷,泰国,亚洲
114638467447,1091446,1499596915,0,曼谷,泰国,亚洲
114638467447,1091447,1497557565,0,曼谷,泰国,亚洲
114638967942,1091504,1478548990,0,新加坡,新加坡,亚洲
114638967942,1091502,1489866685,0,悉尼,澳大利亚,大洋洲
114638967942,1091500,1479040699,0,新加坡,新加坡,亚洲
114639250446,1091543,1488448291,0,东京,日本,亚洲
114639250446,1091547,1488448531,0,东京,日本,亚洲
114639567242,1091588,1490464558,0,普吉岛,泰国,亚洲
114639567244,1091591,1478632300,1,箱根,日本,亚洲
114639567244,1091592,1493365968,1,名古屋,日本,亚洲
114639620344,1091614,1501847202,0,吉隆坡,马来西亚,亚洲
114639623343,1091634,1494270471,0,新加坡,新加坡,亚洲
114639654742,1091795,1492682414,0,曼谷,泰国,亚洲
114639655441,1091821,1494240684,0,台北,中国台湾,亚洲
114639657844,1091896,1481834207,0,苏梅岛,泰国,亚洲
114639657844,1091898,1483210815,0,苏梅岛,泰国,亚洲
114639657844,1091899,1481834340,0,苏梅岛,泰国,亚洲
114639667647,1092003,1483023526,0,普吉岛,泰国,亚洲
114639667647,1092002,1494319860,0,巴厘岛,印度尼西亚,亚洲
114639667947,1092021,1492164009,0,北海道--札幌,日本,亚洲
114639867342,1092056,1495373215,0,布里斯班,澳大利亚,大洋洲
114639867342,1092057,1495146602,0,墨尔本,澳大利亚,大洋洲
114639867342,1092059,1495373889,0,墨尔本,澳大利亚,大洋洲
114639867742,1092061,1497279798,0,巴黎,法国,欧洲
114660267249,1092105,1480702858,0,普吉岛,泰国,亚洲
114660267249,1092106,1495511184,0,巴黎,法国,欧洲
114660267249,1092103,1480454829,0,普吉岛,泰国,亚洲
114660469848,1092122,1485338740,0,墨尔本,澳大利亚,大洋洲
114660469848,1092123,1484782042,0,新加坡,新加坡,亚洲
114660767245,1092136,1486321360,0,曼谷,泰国,亚洲
114660767245,1092137,1491345364,0,吉隆坡,马来西亚,亚洲
114660767245,1092138,1486335639,0,曼谷,泰国,亚洲
114660767245,1092140,1491433145,0,吉隆坡,马来西亚,亚洲
114660867946,1092153,1493391934,0,巴厘岛,印度尼西亚,亚洲
114661153143,1092168,1499362769,0,奥兰多,美国,北美洲
114661153842,1092173,1478543782,0,首尔,韩国,亚洲
114661267343,1092186,1495476935,0,珀斯,澳大利亚,大洋洲
114661267343,1092187,1504374958,0,珀斯,澳大利亚,大洋洲
114661267343,1092189,1504718632,0,珀斯,澳大利亚,大洋洲
114661267941,1092191,1493990536,1,阿维尼翁,法国,欧洲
114661267941,1092192,1493990590,1,阿尔勒,法国,欧洲
114661267941,1092193,1493910776,1,尼斯,法国,欧洲
114661267941,1092194,1493910487,1,阿尔勒,法国,欧洲
114661267941,1092190,1493910203,1,阿维尼翁,法国,欧洲
114661267941,1092196,1493227889,0,尼斯,法国,欧洲
114661667344,1092240,1499249459,0,香港,中国香港,亚洲
114661667448,1092242,1496057556,0,哥本哈根,丹麦,欧洲
114661669846,1092249,1486479532,0,新加坡,新加坡,亚洲
114661669846,1092248,1486739777,0,新加坡,新加坡,亚洲
114661767244,1092254,1490953357,0,吉隆坡,马来西亚,亚洲
114661767549,1092263,1493145536,0,台北,中国台湾,亚洲
114661767549,1092261,1499017521,0,首尔,韩国,亚洲
114661767549,1092260,1493145876,0,台北,中国台湾,亚洲
114661769149,1092268,1491215686,0,布鲁塞尔,比利时,欧洲
114661769149,1092269,1480171937,0,台北,中国台湾,亚洲
114661769149,1092270,1483191279,0,台北,中国台湾,亚洲
114661769149,1092271,1483576057,0,台北,中国台湾,亚洲
114661769149,1092272,1502069455,0,台北,中国台湾,亚洲
114661853941,1092277,1489769205,1,东京,日本,亚洲
114661867446,1092281,1478444594,1,墨尔本,澳大利亚,大洋洲
114661867446,1092283,1478440938,1,墨尔本,澳大利亚,大洋洲
114661955148,1092289,1495718023,0,大阪,日本,亚洲
114661956045,1092290,1490485852,0,波士顿,美国,北美洲
114661956742,1092293,1504007794,0,胡志明市,越南,亚洲
114662067444,1092297,1503447986,0,东京,日本,亚洲
114662167246,1092298,1494153123,0,罗马,意大利,欧洲
114662167248,1092302,1495575810,0,香港,中国香港,亚洲
114662167545,1092306,1484177524,0,大阪,日本,亚洲
114662269640,1092310,1495790403,0,奥克兰,新西兰,大洋洲
114662867942,1092344,1480931022,0,曼谷,泰国,亚洲
114662867942,1092345,1480937246,0,普吉岛,泰国,亚洲
114662867942,1092346,1478791860,1,澳门,中国澳门,亚洲
114662867942,1092347,1480941358,1,曼谷,泰国,亚洲
114662867942,1092348,1481360746,1,普吉岛,泰国,亚洲
114664067242,1092366,1492250918,0,新加坡,新加坡,亚洲
114664067546,1092371,1488197761,1,大阪,日本,亚洲
114664467447,1092384,1502275681,0,东京,日本,亚洲
114664467549,1092385,1482607928,0,曼谷,泰国,亚洲
114664567944,1092391,1493115898,0,旧金山,美国,北美洲
114664569148,1092399,1492392407,0,大阪,日本,亚洲
114664569148,1092397,1484748706,0,台北,中国台湾,亚洲
114664569148,1092396,1483665359,0,大阪,日本,亚洲
114664667443,1092402,1484051818,0,普吉岛,泰国,亚洲
114664669849,1092413,1498927649,0,香港,中国香港,亚洲
114664967744,1092426,1482447112,0,吉隆坡,马来西亚,亚洲
114664967940,1092428,1497710144,0,香港,中国香港,亚洲
114665167546,1092437,1485378979,0,伦敦,英国,欧洲
114665269847,1092453,1491851820,0,洛杉矶,美国,北美洲
114665269847,1092452,1483369059,0,洛杉矶,美国,北美洲
114665269847,1092451,1483122283,0,旧金山,美国,北美洲
114665269847,1092449,1491851674,0,洛杉矶,美国,北美洲
114665269847,1092447,1483697091,1,洛杉矶,美国,北美洲
114665269847,1092446,1483618785,1,洛杉矶,美国,北美洲
114665269847,1092448,1483604381,0,西雅图,美国,北美洲
114665269847,1092445,1483127590,0,洛杉矶,美国,北美洲
114665269847,1092444,1483121974,0,西雅图,美国,北美洲
114665469840,1092465,1500730527,0,大阪,日本,亚洲
114665469840,1092466,1500731924,1,大阪,日本,亚洲
114665569648,1092470,1504601566,0,暹粒,柬埔寨,亚洲
114665667743,1092478,1479836425,0,新加坡,新加坡,亚洲
114665667943,1092481,1499250964,0,曼谷,泰国,亚洲
114665669843,1092483,1479265039,0,洛杉矶,美国,北美洲
114665767447,1092486,1495833265,0,纽约,美国,北美洲
114665867548,1092495,1484261416,0,新加坡,新加坡,亚洲
114665869641,1092512,1481612522,0,悉尼,澳大利亚,大洋洲
114665869641,1092511,1490866017,0,悉尼,澳大利亚,大洋洲
114665869641,1092509,1492353785,0,悉尼,澳大利亚,大洋洲
114665869641,1092507,1497807224,0,悉尼,澳大利亚,大洋洲
114665869641,1092505,1479718373,0,悉尼,澳大利亚,大洋洲
114665869641,1092503,1485874105,0,悉尼,澳大利亚,大洋洲
114665869641,1092502,1481612674,0,悉尼,澳大利亚,大洋洲
114665869641,1092501,1479108876,0,悉尼,澳大利亚,大洋洲
114665869641,1092499,1485872635,0,悉尼,澳大利亚,大洋洲
114665869641,1092498,1490865690,0,悉尼,澳大利亚,大洋洲
114665869641,1092497,1497201483,0,悉尼,澳大利亚,大洋洲
114665869641,1092496,1504360513,0,悉尼,澳大利亚,大洋洲
114666067047,1092532,1493200808,0,东京,日本,亚洲
114666269643,1092549,1478619015,0,台北,中国台湾,亚洲
114666269643,1092550,1478689291,0,高雄,中国台湾,亚洲
114666467349,1092563,1492207446,0,悉尼,澳大利亚,大洋洲
114666567147,1092571,1497279914,0,香港,中国香港,亚洲
114666567147,1092570,1497281349,0,香港,中国香港,亚洲
114666653249,1092579,1494877477,0,雅典,希腊,欧洲
114666750948,1092597,1493242202,0,纽约,美国,北美洲
114666767449,1092601,1496705299,0,新加坡,新加坡,亚洲
114666767449,1092603,1496959153,0,新加坡,新加坡,亚洲
114666767449,1092604,1497039062,0,新加坡,新加坡,亚洲
114666767449,1092605,1497038939,0,新加坡,新加坡,亚洲
114666767449,1092606,1496707569,0,新加坡,新加坡,亚洲
114666967141,1092625,1483473996,0,伦敦,英国,欧洲
114666967141,1092623,1496981752,0,伦敦,英国,欧洲
114666967141,1092621,1479893014,0,伦敦,英国,欧洲
114666967141,1092620,1489244236,0,伦敦,英国,欧洲
114666967143,1092626,1480098390,1,北海道--登别,日本,亚洲
114667167346,1092643,1497892851,0,大阪,日本,亚洲
114667167346,1092644,1484069824,0,东京,日本,亚洲
114667167346,1092645,1485376296,0,冲绳--那霸,日本,亚洲
114667269646,1092664,1483268817,1,大阪,日本,亚洲
114667467347,1092681,1493218927,0,悉尼,澳大利亚,大洋洲
114667467347,1092682,1494234175,0,伦敦,英国,欧洲
114667467945,1092687,1478723550,0,巴厘岛,印度尼西亚,亚洲
114667569143,1092697,1482931971,0,香港,中国香港,亚洲
114667869140,1092735,1492949133,0,纽约,美国,北美洲
114667869140,1092736,1492728457,0,纽约,美国,北美洲
114667869140,1092738,1492728762,0,纽约,美国,北美洲
114667967946,1092751,1494879669,0,纽约,美国,北美洲
114667967946,1092752,1495437850,0,纽约,美国,北美洲
114668069846,1092761,1498591297,0,芝加哥,美国,北美洲
114668267249,1092772,1492543622,0,东京,日本,亚洲
114668267941,1092776,1491498164,0,香港,中国香港,亚洲
114668269149,1092784,1503039942,0,亚特兰大,美国,北美洲
114668269149,1092782,1488516737,0,纽约,美国,北美洲
114668269149,1092780,1482731401,0,洛杉矶,美国,北美洲
114668367446,1092793,1478896199,0,普吉岛,泰国,亚洲
114668569842,1092801,1482007003,0,悉尼,澳大利亚,大洋洲
114668569842,1092802,1482352392,0,凯恩斯,澳大利亚,大洋洲
114668569842,1092803,1482787724,0,凯恩斯,澳大利亚,大洋洲
114668569842,1092804,1482006476,0,墨尔本,澳大利亚,大洋洲
114668569842,1092805,1482266806,0,悉尼,澳大利亚,大洋洲
114668967444,1092817,1496494967,0,香港,中国香港,亚洲
114668969647,1092823,1490857527,0,台北,中国台湾,亚洲
114669067947,1092828,1497864169,1,济州岛,韩国,亚洲
114669367544,1092862,1498646833,1,巴厘岛,印度尼西亚,亚洲
114669367544,1092861,1498646531,1,巴厘岛,印度尼西亚,亚洲
114669367544,1092860,1499082232,0,曼谷,泰国,亚洲
114669569640,1092876,1498048762,0,巴厘岛,印度尼西亚,亚洲
114669569648,1092878,1503655737,0,大阪,日本,亚洲
114669569648,1092880,1503657382,0,大阪,日本,亚洲
114710082738,1092921,1483698736,0,新加坡,新加坡,亚洲
114710082738,1092919,1483698406,0,新加坡,新加坡,亚洲
114710082738,1092913,1483700419,0,新加坡,新加坡,亚洲
114710082738,1092916,1483700620,0,新加坡,新加坡,亚洲
114710182934,1092925,1487697629,0,冲绳--那霸,日本,亚洲
114710280330,1092928,1483876701,0,曼谷,泰国,亚洲
114710280330,1092929,1488140724,0,曼谷,泰国,亚洲
114710382937,1092942,1500751229,1,皇后镇,新西兰,大洋洲
114710480037,1092944,1499802181,0,清迈,泰国,亚洲
114710482135,1092951,1483750810,0,罗马,意大利,欧洲
114710493031,1092952,1485685668,0,新加坡,新加坡,亚洲
114710493031,1092954,1485195445,0,新加坡,新加坡,亚洲
114710580339,1092959,1499888759,0,悉尼,澳大利亚,大洋洲
114710980031,1092985,1487273968,0,新加坡,新加坡,亚洲
114711080636,1092997,1494298553,0,旧金山,美国,北美洲
114711080636,1092998,1492603744,0,旧金山,美国,北美洲
114711080636,1092999,1499327200,0,首尔,韩国,亚洲
114711080636,1093001,1494560077,0,旧金山,美国,北美洲
114711080636,1093002,1492945044,0,旧金山,美国,北美洲
114711080636,1093003,1494667932,0,旧金山,美国,北美洲
114711082739,1093004,1496317337,0,洛杉矶,美国,北美洲
114711082739,1093005,1496839452,0,台北,中国台湾,亚洲
114711082739,1093006,1496316112,1,洛杉矶,美国,北美洲
114711082939,1093009,1493310519,0,伦敦,英国,欧洲
114711180338,1093012,1490728690,0,巴黎,法国,欧洲
114711180338,1093013,1490716121,0,巴黎,法国,欧洲
114711182736,1093021,1488533084,0,旧金山,美国,北美洲
114711182739,1093023,1488634214,0,新加坡,新加坡,亚洲
114711280133,1093026,1488228772,0,纽约,美国,北美洲
114711280536,1093027,1490134749,0,普吉岛,泰国,亚洲
114711280536,1093028,1490189255,0,普吉岛,泰国,亚洲
114711280536,1093030,1490190343,0,普吉岛,泰国,亚洲
114711280830,1093033,1491992801,0,奥兰多,美国,北美洲
114711280830,1093034,1493726039,0,华盛顿,美国,北美洲
114711280830,1093031,1491945703,0,奥兰多,美国,北美洲
114711282933,1093039,1496626887,0,东京,日本,亚洲
114711282933,1093042,1488770355,1,伦敦,英国,欧洲
114711282933,1093043,1496627692,1,东京,日本,亚洲
114711282935,1093046,1491472809,0,大阪,日本,亚洲
114711480536,1093055,1495911774,0,多哈,卡塔尔,亚洲
114711582933,1093078,1492163041,0,墨尔本,澳大利亚,大洋洲
114711582933,1093079,1492162832,0,墨尔本,澳大利亚,大洋洲
114711582933,1093080,1487925925,0,悉尼,澳大利亚,大洋洲
114711582933,1093081,1488305952,0,悉尼,澳大利亚,大洋洲
114711680237,1093086,1488632420,1,富良野,日本,亚洲
114711780534,1093102,1502179620,0,东京,日本,亚洲
114711780534,1093105,1488585398,0,大阪,日本,亚洲
114711780534,1093103,1488585398,1,大阪,日本,亚洲
114711780534,1093106,1488585398,1,大阪,日本,亚洲
114711780534,1093101,1502179997,1,东京,日本,亚洲
114711780534,1093097,1502182807,1,东京,日本,亚洲
114711780534,1093098,1488585398,1,大阪,日本,亚洲
114712080332,1093146,1484574041,0,纽约,美国,北美洲
114712082933,1093147,1484564041,0,巴黎,法国,欧洲
114712382733,1093161,1485258346,0,新加坡,新加坡,亚洲
114712382939,1093166,1494086235,0,吉隆坡,马来西亚,亚洲
114712480534,1093168,1486303162,0,普吉岛,泰国,亚洲
114712680234,1093178,1485194189,1,伦敦,英国,欧洲
114712680234,1093176,1485193565,1,都柏林,爱尔兰,欧洲
114712680330,1093182,1493130045,1,巴厘岛,印度尼西亚,亚洲
114712680330,1093183,1493130208,1,巴厘岛,印度尼西亚,亚洲
114712780530,1093187,1491899763,0,旧金山,美国,北美洲
114712782139,1093190,1484961015,0,苏梅岛,泰国,亚洲
114712880632,1093193,1485128513,1,东京,日本,亚洲
114712882132,1093196,1485552711,0,芽庄,越南,亚洲
114712982737,1093200,1488899495,0,旧金山,美国,北美洲
114713082932,1093205,1490564871,0,新加坡,新加坡,亚洲
114713082932,1093206,1483055524,0,新加坡,新加坡,亚洲
114713180338,1093208,1489188492,0,普吉岛,泰国,亚洲
114713180534,1093209,1485802002,0,冲绳--那霸,日本,亚洲
114713182138,1093216,1483367151,0,大阪,日本,亚洲
114713280033,1093220,1483429048,0,东京,日本,亚洲
114713380236,1093232,1483808992,0,东京,日本,亚洲
114713380236,1093231,1483815515,1,东京,日本,亚洲
114713380630,1093235,1483719505,0,巴黎,法国,欧洲
114713380630,1093236,1486405191,1,巴黎,法国,欧洲
114713380630,1093238,1484505856,1,巴黎,法国,欧洲
114713380630,1093239,1484506310,1,巴黎,法国,欧洲
114713380630,1093240,1483751706,0,罗马,意大利,欧洲
114713380630,1093241,1483549562,0,伦敦,英国,欧洲
114713382139,1093244,1484873792,0,新加坡,新加坡,亚洲
114713480834,1093253,1484085531,0,新加坡,新加坡,亚洲
114713480834,1093254,1484085868,0,新加坡,新加坡,亚洲
114713480838,1093257,1491317360,0,波士顿,美国,北美洲
114713480838,1093258,1488656770,0,波士顿,美国,北美洲
114713480838,1093256,1494154872,0,波士顿,美国,北美洲
114713482133,1093260,1483024802,1,东京,日本,亚洲
114713580239,1093268,1484137413,0,大阪,日本,亚洲
114713580437,1093270,1482949864,0,大阪,日本,亚洲
114713580733,1093274,1484510060,0,东京,日本,亚洲
114713580733,1093275,1484310461,0,东京,日本,亚洲
114713580737,1093280,1483697704,0,曼谷,泰国,亚洲
114713580737,1093281,1494549200,0,雅典,希腊,欧洲
114713580737,1093278,1492728086,0,雅典,希腊,欧洲
114713580737,1093279,1493036294,0,雅典,希腊,欧洲
114713582732,1093285,1484075133,0,东京,日本,亚洲
114713582937,1093287,1483371179,1,阿姆斯特丹,荷兰,欧洲
114713582937,1093288,1483021557,1,巴黎,法国,欧洲
114713680039,1093292,1484980274,0,东京,日本,亚洲
114713780639,1093306,1484580290,0,东京,日本,亚洲
114713780639,1093305,1484850462,1,东京,日本,亚洲
114713782130,1093308,1483389726,0,巴厘岛,印度尼西亚,亚洲
114713782137,1093312,1483376062,0,台中,中国台湾,亚洲
114713880334,1093319,1498241439,0,新加坡,新加坡,亚洲
114713880631,1093322,1483123252,0,伦敦,英国,欧洲
114713880634,1093323,1491333026,0,曼谷,泰国,亚洲
114713882136,1093326,1483060678,0,清迈,泰国,亚洲
114713882731,1093328,1499086892,0,吉隆坡,马来西亚,亚洲
114713882737,1093331,1484962577,0,巴黎,法国,欧洲
114713882737,1093332,1483990807,0,巴黎,法国,欧洲
114714082933,1093347,1486287259,0,胡志明市,越南,亚洲
114714280038,1093356,1486913216,0,大阪,日本,亚洲
114714280230,1093359,1486655181,0,新加坡,新加坡,亚洲
114714280230,1093360,1486654887,0,新加坡,新加坡,亚洲
114714280339,1093363,1493201503,0,曼谷,泰国,亚洲
114714282731,1093364,1491152762,0,纽约,美国,北美洲
114714380638,1093369,1500494091,0,纽约,美国,北美洲
114714580539,1093381,1490654035,0,新加坡,新加坡,亚洲
114714880037,1093394,1486571288,0,新加坡,新加坡,亚洲
114714882734,1093400,1487630213,1,维也纳,奥地利,欧洲
114714980334,1093403,1486644913,0,纽约,美国,北美洲
114714980334,1093404,1496516252,0,纽约,美国,北美洲
114714982736,1093407,1503828540,0,普吉岛,泰国,亚洲
114714982736,1093410,1503828291,0,普吉岛,泰国,亚洲
114715080734,1093421,1502879450,0,甲米,泰国,亚洲
114715082133,1093431,1491127214,0,普吉岛,泰国,亚洲
114715082737,1093435,1497190329,1,巴厘岛,印度尼西亚,亚洲
114715093039,1093449,1497271862,0,新加坡,新加坡,亚洲
114715093138,1093454,1496663709,0,台北,中国台湾,亚洲
114715093439,1093459,1491137734,0,香港,中国香港,亚洲
114715093439,1093460,1491638851,0,香港,中国香港,亚洲
114715093439,1093461,1491260290,0,香港,中国香港,亚洲
